NAME,RA_CLUSTER,DEC_CLUSTER,RADEC_ERR,RA_OPTICAL,DEC_OPTICAL,RA_BCG,DEC_BCG,REFMAG_BCG,BEST_Z,BEST_Z_ERR,BEST_Z_TYPE,Z_LAMBDA,LIT_Z,LIT_Z_ERR,LIT_Z_SRC,SPEC_Z_BOOT,SPEC_Z_BOOT_ERR,N_MEMBERS,BCG_SPEC_Z,VDISP_BOOT,VDISP_BOOT_ERR,VDISP_BOOT_FLAG,VDISP_TYPE,LAMBDA_NORM,LAMBDA_NORM_ERR,LAMBDA_OPT_NORM,LAMBDA_OPT_NORM_ERR,SCALEVAL,MASKFRAC,RUN,LMAX,NHI,EXT_LIKE,SHARED_MEMBERS,IN_FOOTPRINT,LIMMAG_G,IN_ZVLIM,ZVLIM_02,ZVLIM_04,GAIA_10MAG_30_ARCSEC,NGC_30_ARCSEC,HECATE_30_ARCSEC,RA_XFIT,DEC_XFIT,PCONT,EXP,CR500,CTS500,F500,F500_L,F500_H,L500,L500_L,L500_H,CR500_0520,CTS500_0520,F500_0520,F500_L_0520,F500_H_0520,L500_0520,L500_L_0520,L500_H_0520,Lbol500,Lbol500_L,Lbol500_H,KT,KT_L,KT_H,MGAS500,MGAS500_L,MGAS500_H,M500,M500_L,M500_H,FGAS500,FGAS500_L,FGAS500_H,R500,R500_L,R500_H,MATCH_NAME
1eRASS J080734.5+141227,121.8938,14.20752,19.81,121.8953,14.2074,121.8953,14.2074,15.341,0.18673,0.00125,spec_z_boot,0.18671,0.18655,,REDMAPPER-SDSS-DR8,0.18673,0.00125,5,0.18652,532.1,280.62,0.0,gapper,40.81,3.05,39.97,3.03,1.05562,0.055,legacy_dr10_grz_z_v0.9,69.0403,0.03269,6.79774,false,true,23.63,true,0.686,0.925,false,false,false,121.8895,14.1996,0.0046,77.2,0.416,32.1,37.8,27.238,49.213,43.058,30.795,55.747,0.342,26.4,29.048,20.861,37.537,29.501,21.118,38.237,83.798,57.932,131.518,2.02,1.17,7.52,155.1,123.85,184.85,17.05,13.26,22.61,0.089,0.064,0.126,793.0,729.0,871.0,REDMAPPER-SDSS-DR8_RMJ080734.9+141226.6
1eRASS J081002.4-793648,122.5103,-79.61348,11.05,122.5084,-79.62987,122.5084,-79.62987,14.538,0.10229,0.00775,photo_z,0.10229,,,none,,,0,,,,,nan,13.66,1.79,13.37,1.75,1.07689,0.072,legacy_dr10_grz_z_v0.9,32.4661,0.07235,3.24975,false,true,24.12,true,0.518,0.69,false,false,false,122.5012,-79.6138,0.0821,449.3,0.094,42.2,8.514,5.043,13.455,2.988,1.732,4.786,0.081,36.6,6.92,4.099,10.973,2.071,1.215,3.336,6.329,3.582,10.468,-1.0,1.09,-1.0,15.45,6.98,20.98,3.44,2.11,4.99,0.043,0.02,0.075,479.0,406.0,542.0,
1eRASS J081103.5+355846,122.7646,35.97946,21.46,122.768,35.98564,122.9214,36.11576,14.38,0.08236,3.4E-4,spec_z_boot,0.08507,0.08152,,REDMAPPER-SDSS-DR8,0.08236,3.4E-4,29,0.08626,512.23,64.14,0.0,biweight,31.55,3.19,31.76,3.28,1.08879,0.08,legacy_dr9_north_grz_z_v0.9,56.6632,0.05204,9.89158,false,true,22.6,true,0.714,0.963,false,false,false,122.7676,35.9856,2.0E-4,77.7,1.354,105.2,124.085,103.506,150.586,25.847,21.492,31.411,1.149,89.3,98.177,82.03,118.476,17.823,14.801,21.478,49.918,38.451,76.358,-1.0,1.35,-1.0,115.93,104.29,126.68,15.96,13.69,18.76,0.072,0.06,0.086,804.0,763.0,848.0,"GALWEIGHT_389,REDMAPPER-SDSS-DR8_RMJ081104.3+355908.4"
1eRASS J081106.2+164258,122.7761,16.71632,14.42,122.7839,16.73879,122.7807,16.71794,13.607,0.0915,5.5E-4,spec_z_boot,0.09203,0.093,0.0056,REDMAPPER-SDSS-DR8,0.0915,5.5E-4,23,0.09296,631.77,150.34,0.0,biweight,33.41,3.34,32.19,3.15,1.10581,0.098,legacy_dr10_grz_z_v0.9,55.0043,0.03427,35.85591,false,true,23.24,true,0.636,0.85,false,false,false,122.7795,16.7137,0.0,76.0,2.122,161.3,197.726,173.063,219.544,47.734,41.508,53.092,1.754,133.4,150.985,132.147,167.415,32.708,28.58,36.287,95.886,79.032,148.681,2.82,1.76,5.45,159.45,140.87,175.88,24.52,22.66,26.91,0.065,0.056,0.074,924.0,900.0,953.0,"CODEX_43419,GALWEIGHT_138,MCXC_J0811.0+1644,REDMAPPER-SDSS-DR8_RMJ081107.4+164304.6"
1eRASS J081155.8+401338,122.9829,40.22733,22.08,122.9724,40.23006,122.9724,40.23006,15.311,0.12377,5.1E-4,spec_z_boot,0.12396,0.12459,,REDMAPPER-SDSS-DR8,0.12377,5.1E-4,6,0.12459,282.94,80.56,0.0,gapper,17.94,1.99,18.05,2.04,1.0516,0.049,legacy_dr9_north_grz_z_v0.9,35.1146,0.04489,4.61564,false,true,23.08,true,0.671,0.902,false,false,false,122.9861,40.2255,0.0179,78.4,0.671,52.6,61.703,44.243,79.652,29.419,21.202,37.706,0.563,44.2,48.028,34.723,61.99,20.218,14.635,25.858,63.62,41.774,110.066,-1.0,1.47,-1.0,109.35,95.25,124.48,15.83,12.28,19.6,0.069,0.054,0.092,790.0,726.0,849.0,"CODEX_24790,REDMAPPER-SDSS-DR8_RMJ081153.4+401348.3"
1eRASS J081433.5+223216,123.6398,22.53789,13.23,123.6392,22.5432,123.5709,22.63668,15.256,0.16427,0.00107,spec_z_boot,0.16532,0.164,,REDMAPPER-SDSS-DR8,0.16427,0.00107,7,0.18166,1006.1,759.18,0.22,gapper,43.19,3.02,43.65,3.04,1.05628,0.056,legacy_dr10_grz_z_v0.9,55.5077,0.03943,10.38171,false,true,23.59,true,0.637,0.852,false,false,false,123.6394,22.5422,0.0021,70.1,0.617,43.2,50.479,39.974,61.102,47.708,37.852,57.598,0.536,37.6,41.725,33.55,50.71,35.012,28.251,42.951,69.529,54.504,87.644,-1.0,0.68,-1.0,100.14,68.27,137.43,20.68,16.77,24.73,0.048,0.032,0.07,852.0,795.0,905.0,REDMAPPER-SDSS-DR8_RMJ081433.4+223235.4
1eRASS J081523.0+224348,123.8462,22.73002,7.32,123.8429,22.72932,123.8429,22.72932,13.932,0.0996,5.3E-4,spec_z_boot,0.09212,0.09889,,REDMAPPER-SDSS-DR8,0.0996,5.3E-4,18,0.09889,572.44,126.61,0.0,biweight,19.03,2.07,19.04,2.08,1.08379,0.079,legacy_dr10_grz_z_v0.9,55.2384,0.03651,13.14942,false,true,23.98,true,0.775,1.033,false,false,false,123.8457,22.7308,0.0037,72.9,0.884,64.5,80.9,61.877,106.344,23.798,18.271,31.433,0.739,53.9,62.371,47.922,81.672,16.47,12.669,21.633,42.872,31.965,72.973,-1.0,1.15,-1.0,72.0,53.98,87.43,14.38,11.38,17.77,0.049,0.035,0.068,772.0,714.0,828.0,"CODEX_230466,REDMAPPER-SDSS-DR8_RMJ081522.3+224345.5"
1eRASS J081613.4+142612,124.0562,14.43688,27.86,124.1014,14.41062,124.1014,14.41062,15.221,0.17706,1.6E-4,spec_z_boot,0.17481,,,none,0.17706,1.6E-4,3,0.17722,45.91,23.03,0.0,gapper,28.87,2.87,28.47,2.81,1.0839,0.078,legacy_dr10_grz_z_v0.9,32.7911,0.03075,3.21926,false,true,23.36,true,0.621,0.829,false,false,false,124.06,14.4365,0.0014,75.8,0.624,47.3,58.64,45.659,72.021,55.596,44.156,68.779,0.511,38.7,44.242,34.451,54.332,38.323,30.247,47.341,124.284,89.555,213.629,2.67,1.82,11.34,175.21,151.16,199.42,21.92,18.34,25.8,0.08,0.063,0.098,865.0,815.0,913.0,
1eRASS J081654.2+372057,124.2261,37.34942,16.65,124.2186,37.34144,124.2186,37.34144,13.989,0.08201,2.7E-4,spec_z_boot,0.08825,0.08206,,REDMAPPER-SDSS-DR8,0.08201,2.7E-4,18,0.08228,297.84,90.78,0.0,biweight,20.94,2.85,20.97,2.97,1.0985,0.09,legacy_dr9_north_grz_z_v0.9,31.029,0.05001,6.66933,false,true,22.92,true,0.702,0.948,false,false,false,124.2225,37.3546,0.0027,78.5,1.033,81.0,96.899,71.846,119.39,19.384,14.597,23.832,0.872,68.4,75.641,56.499,93.552,13.363,10.038,16.464,47.946,30.703,85.927,-1.0,1.75,-1.0,87.99,74.91,99.45,12.86,10.56,15.18,0.067,0.054,0.084,748.0,700.0,790.0,"CODEX_24838,REDMAPPER-SDSS-DR8_RMJ081652.5+372029.4"
1eRASS J082102.0+075148,125.2584,7.86335,4.14,125.2636,7.92703,125.2636,7.92703,15.383,0.11009,3.5E-4,spec_z_boot,0.11515,0.112,,CODEX,0.11009,3.5E-4,13,0.10995,371.82,163.02,0.0,gapper,31.78,2.8,30.33,2.9,1.08541,0.076,legacy_dr10_grz_z_v0.9,78.351,0.01877,33.28513,false,true,22.97,true,0.612,0.815,false,false,false,125.2583,7.8636,0.0,69.0,2.52,173.8,233.43,210.223,262.185,78.818,70.7,88.968,2.03,140.0,171.965,154.828,193.592,53.985,48.378,60.75,143.169,120.523,190.552,-1.0,1.48,-1.0,219.24,196.38,239.55,33.59,31.41,36.68,0.064,0.056,0.072,1020.0,998.0,1051.0,"CODEX_52228,MCXC_J0821.0+0751"
1eRASS J082317.8+155700,125.8245,15.95007,43.92,125.8304,15.9627,125.8304,15.9627,14.834,0.15286,4.6E-4,spec_z_boot,0.15777,0.15255,,REDMAPPER-SDSS-DR8,0.15286,4.6E-4,66,0.15255,867.12,93.79,0.0,biweight,66.73,3.97,71.44,4.21,1.082,0.075,legacy_dr10_grz_z_v0.9,112.3864,0.02898,16.20381,false,true,23.52,true,0.687,0.927,false,false,false,125.8297,15.9578,1.0E-4,75.4,1.302,98.3,121.683,104.867,142.342,84.592,72.87,98.875,1.067,80.5,91.516,78.782,107.058,58.133,50.059,68.001,181.367,140.822,295.8,-1.0,1.63,-1.0,276.28,251.9,300.7,32.16,28.58,36.53,0.085,0.073,0.098,991.0,953.0,1034.0,"CODEX_234203,REDMAPPER-SDSS-DR8_RMJ082319.3+155745.8"
1eRASS J082405.7-070803,126.0238,-7.13438,7.93,126.0261,-7.1331,126.0261,-7.1331,14.667,0.07927,4.0E-4,cg_spec_z,0.11503,,,none,,,0,0.07927,,,,nan,12.93,1.46,12.91,1.46,1.06945,0.069,legacy_dr10_grz_z_v0.9,33.4858,0.05409,6.18072,false,true,22.91,true,0.575,0.763,false,false,false,126.0235,-7.1322,0.0289,86.5,0.534,46.2,49.574,40.057,60.519,9.488,7.664,11.616,0.455,39.3,39.22,31.562,47.586,6.525,5.286,8.006,19.214,13.565,31.798,-1.0,1.2,-1.0,29.08,18.78,39.02,7.18,6.2,8.3,0.039,0.025,0.056,616.0,587.0,647.0,
1eRASS J082432.6+202746,126.1361,20.46281,14.31,126.1339,20.45726,126.1339,20.45726,15.228,0.10941,5.0E-4,spec_z_boot,0.10638,0.10864,,REDMAPPER-SDSS-DR8,0.10941,5.0E-4,15,0.10864,351.5,50.75,0.0,biweight,29.29,2.4,29.22,2.38,1.07656,0.073,legacy_dr10_grz_z_v0.9,65.8882,0.03545,9.20631,false,true,23.05,true,0.653,0.877,false,false,false,126.1355,20.4571,0.0129,72.8,0.492,35.8,45.211,29.45,65.511,15.895,10.678,23.292,0.41,29.9,35.016,22.962,50.406,11.048,7.423,16.202,35.441,18.897,71.32,-1.0,0.99,-1.0,52.31,25.46,72.16,9.9,7.11,13.22,0.052,0.028,0.082,679.0,608.0,748.0,REDMAPPER-SDSS-DR8_RMJ082432.1+202726.2
1eRASS J082452.5+082959,126.2189,8.4999,6.68,126.2195,8.49701,126.2195,8.49701,15.381,0.1872,0.00255,spec_z_boot,0.18285,0.18942,,REDMAPPER-SDSS-DR8,0.1872,0.00255,4,0.18942,845.91,301.6,0.0,gapper,41.74,3.05,42.08,3.06,1.08901,0.084,legacy_dr10_grz_z_v0.9,92.2016,0.0299,11.23216,false,true,23.81,true,0.748,1.004,false,false,false,126.2203,8.4982,3.0E-4,65.8,0.849,55.8,74.807,62.112,89.49,86.528,71.588,103.07,0.702,46.2,57.585,47.967,68.809,60.193,49.895,71.613,138.084,112.599,172.082,1.36,1.09,2.28,125.08,85.51,185.32,29.88,26.09,34.22,0.043,0.029,0.061,956.0,913.0,1000.0,"ACTDR5_ACT-CL J0824.9+0829,REDMAPPER-SDSS-DR8_RMJ082452.7+082949.3"
1eRASS J082744.6+344716,126.9361,34.78796,10.19,126.9378,34.79044,126.9378,34.79044,15.157,0.15954,5.9E-4,spec_z_boot,0.16003,0.16027,,REDMAPPER-SDSS-DR8,0.15954,5.9E-4,17,0.16027,643.88,220.58,0.0,biweight,36.27,3.03,36.69,3.14,1.04603,0.046,legacy_dr9_north_grz_z_v0.9,58.6386,0.04686,9.61923,false,true,23.04,true,0.751,1.008,false,false,false,126.9327,34.7901,0.0023,77.0,0.711,54.7,66.301,55.368,79.966,53.887,44.894,65.373,0.596,45.8,51.391,43.001,62.021,37.067,30.975,44.833,121.448,90.941,196.31,2.59,1.83,8.49,131.89,94.97,166.18,21.81,18.64,24.81,0.06,0.043,0.08,869.0,824.0,907.0,REDMAPPER-SDSS-DR8_RMJ082745.1+344725.6
1eRASS J082839.9+243709,127.1663,24.61937,14.38,127.1817,24.62281,127.1817,24.62281,14.248,0.08702,3.9E-4,spec_z_boot,0.0821,0.0868,,GALWEIGHT,0.08702,3.9E-4,23,,451.62,82.33,0.0,biweight,25.28,2.71,25.63,2.75,1.10584,0.097,legacy_dr10_grz_z_v0.9,48.0284,0.03102,4.12649,false,true,23.71,true,0.654,0.878,false,false,false,127.1668,24.6214,8.0E-4,71.8,1.28,92.0,120.085,95.783,147.717,25.467,20.403,31.249,1.056,75.8,91.057,73.022,111.782,17.591,14.065,21.617,65.357,40.677,110.868,-1.0,1.76,-1.0,112.13,97.82,125.5,16.57,13.89,19.61,0.068,0.054,0.083,812.0,766.0,859.0,"CODEX_38775,GALWEIGHT_373"
1eRASS J083015.1-835237,127.5632,-83.87704,15.27,127.5909,-83.87618,127.5909,-83.87618,15.811,0.1951,0.00488,photo_z,0.1951,,,none,,,0,,,,,nan,22.17,2.23,22.32,2.23,1.04033,0.039,legacy_dr10_grz_z_v0.9,35.8591,0.10475,11.79858,false,true,23.25,true,0.518,0.689,false,false,false,127.5979,-83.8755,0.0163,349.4,0.174,60.8,16.398,11.573,21.289,23.033,16.503,30.21,0.152,53.0,13.267,9.511,17.333,15.88,11.436,20.834,55.06,35.105,103.532,-1.0,1.62,-1.0,91.6,72.82,107.63,12.99,9.72,17.03,0.069,0.05,0.096,722.0,655.0,790.0,
1eRASS J083133.9-035152,127.8913,-3.8645,9.37,127.8926,-3.86524,127.8926,-3.86524,15.219,0.17463,0.00476,photo_z,0.17463,,,none,,,0,,,,,nan,16.36,2.46,16.27,2.48,1.09295,0.087,legacy_dr10_grz_z_v0.9,18.5138,0.04075,17.988,false,true,23.35,true,0.554,0.736,false,false,false,127.8913,-3.8664,0.0065,79.5,0.777,61.7,70.663,59.218,84.257,60.316,48.782,72.55,0.646,51.3,54.691,45.722,65.451,41.344,33.729,49.8,114.498,91.26,183.639,-1.0,1.26,-1.0,175.35,135.04,210.8,28.09,23.43,32.62,0.062,0.047,0.08,940.0,885.0,988.0,
1eRASS J083144.4-064523,127.9354,-6.75656,14.58,127.9325,-6.75494,127.9325,-6.75494,15.019,0.17953,0.0045,photo_z,0.17953,,,none,,,0,,,,,nan,27.92,2.63,27.69,2.58,1.08791,0.088,legacy_dr10_grz_z_v0.9,53.6388,0.04261,4.71569,false,true,23.64,true,0.723,0.973,false,false,false,127.9365,-6.7564,0.0109,77.8,0.415,32.3,38.854,28.905,49.321,39.766,29.36,51.489,0.347,27.0,30.079,22.228,38.214,27.427,20.27,35.443,92.487,62.567,167.852,-1.0,1.51,-1.0,129.17,107.19,151.71,16.23,12.56,20.93,0.079,0.057,0.11,782.0,718.0,851.0,
1eRASS J083543.7+150445,128.9324,15.07928,13.73,128.9289,15.08233,128.8485,15.03106,15.524,0.15325,5.6E-4,spec_z_boot,0.15702,0.15401,,REDMAPPER-SDSS-DR8,0.15325,5.6E-4,19,0.13863,463.87,318.23,0.02,biweight,31.52,3.06,31.93,3.09,1.07908,0.073,legacy_dr10_grz_z_v0.9,38.4734,0.03939,18.38886,false,true,22.66,true,0.507,0.677,false,false,false,128.9317,15.0817,0.001,76.1,0.987,75.1,93.306,77.557,108.549,66.467,55.86,77.851,0.821,62.4,71.37,59.52,83.238,45.789,38.512,53.558,168.043,120.349,269.389,-1.0,2.51,-1.0,223.92,193.61,251.63,26.92,23.36,30.36,0.083,0.068,0.099,934.0,891.0,972.0,REDMAPPER-SDSS-DR8_RMJ083542.9+150456.4
1eRASS J083656.0-060107,129.2334,-6.01882,10.91,129.2198,-6.04015,129.2322,-6.01778,13.017,0.04067,3.4E-4,spec_z_boot,0.04206,,,none,0.04067,3.4E-4,11,0.04111,230.75,55.71,0.0,gapper,15.09,2.13,15.09,2.15,1.10238,0.092,legacy_dr10_grz_z_v0.9,24.0276,0.03332,9.93166,false,true,22.63,true,0.421,0.575,false,false,true,129.2348,-6.0177,0.0048,93.9,0.82,77.0,66.74,51.44,83.892,3.126,2.417,3.943,0.722,67.7,55.842,43.294,70.714,2.34,1.808,2.968,4.395,3.381,5.522,0.96,0.76,1.06,15.83,10.74,19.37,4.72,3.77,5.53,0.033,0.024,0.045,542.0,503.0,572.0,
1eRASS J084021.2+160524,130.0886,16.09019,6.86,130.089,16.09208,130.089,16.09208,15.256,0.15285,4.0E-4,cg_spec_z,0.15941,,,none,0.15349,0.00242,5,0.15285,1459.52,809.37,0.55,gapper,17.64,2.64,17.58,2.63,1.08606,0.082,legacy_dr10_grz_z_v0.9,24.7553,0.02602,4.06973,false,true,23.8,true,0.729,0.98,false,false,false,130.0893,16.0902,0.0559,78.1,0.299,23.4,26.241,17.68,38.5,19.039,13.099,27.9,0.252,19.7,20.405,13.909,29.67,13.615,9.45,19.732,30.738,19.93,52.024,1.15,0.73,2.08,12.38,1.36,41.6,9.66,7.3,14.27,0.015,0.004,0.042,664.0,605.0,756.0,
1eRASS J084052.8+171343,130.22,17.22868,,130.162,17.22475,130.2017,17.24443,15.37,0.11402,0.00145,spec_z_boot,0.11609,0.11476,,GALWEIGHT,0.11402,0.00145,10,0.11516,738.04,359.85,0.0,gapper,16.01,2.48,18.33,2.49,1.08938,0.082,legacy_dr10_grz_z_v0.9,20.3448,0.02143,10.41396,false,true,23.7,true,0.715,0.963,false,false,false,130.2088,17.2321,0.0304,75.2,0.489,36.8,46.815,31.894,61.956,16.521,11.193,22.073,0.398,29.9,34.689,23.615,45.857,11.396,7.73,15.197,45.755,27.513,79.754,-1.0,3.54,-1.0,71.31,50.72,87.23,10.68,7.51,14.37,0.063,0.04,0.098,696.0,618.0,768.0,"GALWEIGHT_624,REDMAPPER-SDSS-DR8_RMJ084048.4+171439.9"
1eRASS J084255.8+292722,130.7326,29.45631,3.98,130.71,29.43208,130.71,29.43208,16.67,0.19296,3.3E-4,spec_z_boot,0.1921,0.2061,0.0059,REDMAPPER-SDSS-DR8,0.19296,3.3E-4,43,0.21843,567.23,119.29,0.0,biweight,48.39,3.36,48.23,3.68,1.0824,0.08,legacy_dr10_grz_z_v0.9,93.4589,0.04852,26.36027,false,true,23.52,true,0.682,0.92,false,false,false,130.7323,29.4565,0.0,69.5,1.535,106.7,139.281,121.779,159.394,179.581,156.715,206.655,1.285,89.2,108.774,95.301,124.835,122.762,107.167,141.299,314.965,270.59,371.684,1.78,1.53,3.13,300.4,220.57,356.49,49.55,45.22,55.81,0.059,0.044,0.073,1129.0,1095.0,1175.0,"CODEX_34100,MCXC_J0842.9+2928,REDMAPPER-SDSS-DR8_RMJ084255.9+292727.0"
1eRASS J084447.8+274610,131.1992,27.76952,,131.1901,27.77451,131.2258,27.71991,14.321,0.08687,4.0E-4,cg_spec_z,0.09699,,,none,0.09081,0.00874,33,0.08374,2099.81,2090.65,0.44,biweight,28.61,2.2,28.06,2.25,1.02562,0.026,legacy_dr10_grz_z_v0.9,38.893,0.04397,3.54808,false,true,23.65,true,0.713,0.961,false,false,false,131.2034,27.7526,0.0022,61.7,1.093,67.5,99.812,80.778,123.279,22.329,18.178,27.565,0.925,57.1,78.78,63.738,96.304,15.641,12.657,19.181,48.81,32.064,99.214,-1.0,0.95,-1.0,107.48,91.97,122.76,14.84,12.65,17.7,0.071,0.058,0.087,783.0,742.0,830.0,
1eRASS J084641.8-034334,131.6744,-3.72625,12.87,131.6886,-3.741,131.6886,-3.741,16.297,0.18919,0.00465,photo_z,0.18919,,,none,,,0,,,,,nan,52.3,3.02,59.36,3.07,1.0454,0.044,legacy_dr10_grz_z_v0.9,96.412,0.02255,8.88834,false,true,23.66,true,0.822,1.077,false,false,false,131.6754,-3.7259,6.0E-4,90.0,0.801,72.1,75.14,62.546,92.735,77.817,64.277,95.46,0.65,58.5,55.725,46.373,68.695,53.457,44.228,65.858,183.013,129.466,307.459,-1.0,1.84,-1.0,233.13,202.47,259.77,29.15,24.73,33.88,0.08,0.067,0.097,947.0,897.0,996.0,
1eRASS J084743.7+300155,131.9323,30.0321,16.83,131.9381,30.02606,131.9381,30.02606,14.105,0.10521,3.7E-4,spec_z_boot,0.09391,,,none,0.10521,3.7E-4,15,0.10499,380.31,135.75,0.0,biweight,20.02,1.94,19.76,1.86,1.05652,0.05,legacy_dr10_grz_z_v0.9,37.6303,0.03176,11.75742,false,true,22.7,true,0.456,0.621,false,false,false,131.934,30.0299,0.0031,62.2,0.741,46.1,60.098,47.597,75.817,20.758,16.452,26.077,0.641,39.9,49.673,39.074,62.352,15.409,12.109,19.314,29.88,23.477,38.853,0.87,0.66,1.25,69.18,51.33,85.3,12.34,10.38,14.7,0.057,0.041,0.075,732.0,691.0,776.0,
1eRASS J084758.2+314647,131.9928,31.77996,12.42,132.011,31.87505,131.996,31.78565,12.799,0.06797,5.1E-4,spec_z_boot,0.07309,,,none,0.06797,5.1E-4,13,0.06731,432.0,74.67,0.0,gapper,12.62,2.28,14.6,2.51,1.09627,0.091,legacy_dr10_grz_z_v0.9,14.6556,0.0268,6.55228,false,true,23.3,true,0.492,0.66,false,true,false,131.992,31.7854,0.0349,66.6,0.481,32.0,43.64,31.22,62.185,5.587,3.964,8.013,0.397,26.4,33.296,23.87,48.507,3.883,2.74,5.687,10.387,7.055,15.929,1.41,1.1,5.3,21.07,11.79,31.26,5.45,4.26,7.39,0.037,0.02,0.061,564.0,520.0,624.0,
1eRASS J085159.7+272006,132.9989,27.3351,10.79,132.9972,27.33626,132.9972,27.33626,15.523,0.19351,4.0E-4,cg_spec_z,0.18667,0.19351,,REDMAPPER-SDSS-DR8,,,0,0.19351,,,,nan,23.74,2.0,23.91,2.0,1.023,0.024,legacy_dr10_grz_z_v0.9,49.3456,0.02861,5.7583,false,true,23.48,true,0.639,0.855,false,false,false,132.9988,27.3333,0.0214,76.3,0.37,28.2,34.036,24.917,44.799,40.451,29.037,53.12,0.303,23.1,25.71,18.895,33.934,27.69,20.01,36.583,82.988,59.029,124.056,2.44,1.26,11.67,96.81,56.56,131.04,15.46,11.69,20.24,0.06,0.034,0.093,766.0,697.0,837.0,REDMAPPER-SDSS-DR8_RMJ085159.3+272010.6
1eRASS J085401.2+290316,133.5051,29.05462,18.68,133.4594,29.07342,133.5189,29.05352,13.565,0.08432,5.1E-4,spec_z_boot,0.07898,0.08437,,REDMAPPER-SDSS-DR8,0.08432,5.1E-4,27,0.08437,548.13,127.15,0.0,biweight,28.87,2.92,27.23,2.88,1.07611,0.071,legacy_dr10_grz_z_v0.9,48.6356,0.02669,16.10237,false,true,23.45,true,0.547,0.728,false,false,false,133.5064,29.0538,0.0,77.0,1.958,150.8,182.502,160.647,208.662,36.123,31.689,41.279,1.602,123.3,137.242,120.731,157.465,24.762,21.746,28.434,73.48,57.898,117.158,2.49,1.59,6.55,155.81,143.61,167.96,21.27,18.37,23.57,0.073,0.065,0.086,884.0,841.0,914.0,"CODEX_34105,GALWEIGHT_397,REDMAPPER-SDSS-DR8_RMJ085404.5+290312.8"
1eRASS J085435.8+003858,133.6492,0.64946,8.35,133.6525,0.64257,133.6525,0.64257,13.774,0.10731,3.5E-4,spec_z_boot,0.10958,0.1101,0.0051,EFEDS,0.10731,3.5E-4,28,0.107,543.36,120.8,0.0,biweight,22.37,2.57,22.49,2.59,1.10193,0.095,legacy_dr10_grz_z_v0.9,34.6943,0.0476,12.18324,false,true,23.71,true,0.704,0.951,false,false,false,133.6488,0.6484,0.0017,89.4,0.981,87.7,88.818,75.84,103.131,32.262,27.429,37.186,0.827,73.9,69.805,59.787,80.812,22.156,18.82,25.685,56.978,46.913,72.976,1.57,1.28,3.54,112.56,93.98,128.95,18.4,15.75,21.28,0.06,0.049,0.076,836.0,793.0,877.0,"CODEX_56916,EFEDS_eFEDS J085436.6+003835,REDMAPPER-SDSS-DR8_RMJ085436.6+003833.3"
1eRASS J085507.0+352526,133.7795,35.42417,,133.7396,35.4144,133.7396,35.4144,14.97,0.14407,8.7E-4,spec_z_boot,0.14206,,,none,0.14407,8.7E-4,8,0.143,488.12,128.62,0.0,gapper,43.77,3.08,45.37,3.35,1.03518,0.035,legacy_dr9_north_grz_z_v0.9,61.6997,0.02954,15.12411,false,true,23.11,true,0.655,0.879,false,false,false,133.7609,35.4243,5.0E-4,65.7,0.758,49.8,70.119,53.115,89.575,43.438,32.599,55.304,0.622,40.9,53.142,40.153,67.817,30.035,22.501,38.272,99.516,67.806,171.634,-1.0,1.3,-1.0,145.17,112.99,175.05,19.58,14.59,24.18,0.072,0.053,0.101,843.0,764.0,904.0,
1eRASS J085613.8-064845,134.0576,-6.81254,8.62,134.0612,-6.81052,134.0612,-6.81052,14.644,0.18242,4.0E-4,cg_spec_z,0.18604,,,none,,,0,0.18242,,,,nan,56.26,4.29,56.4,4.3,1.1072,0.098,legacy_dr10_grz_z_v0.9,83.3984,0.03079,24.06093,false,true,23.43,true,0.767,1.025,false,false,false,134.0562,-6.8112,0.0,82.1,1.484,121.8,142.26,125.13,161.136,138.487,120.817,157.495,1.224,100.5,107.389,94.366,121.624,96.281,84.067,109.285,566.816,373.364,765.171,-1.0,8.69,-1.0,427.15,383.91,463.78,46.04,41.05,49.67,0.093,0.081,0.105,1106.0,1064.0,1134.0,
1eRASS J085932.4+030832,134.8851,3.14233,14.36,134.8847,3.14472,134.8847,3.14472,15.366,0.19546,9.6E-4,spec_z_boot,0.19662,0.1959,,REDMAPPER-SDSS-DR8,0.19546,9.6E-4,16,0.1959,907.41,132.07,0.0,biweight,45.27,3.62,45.74,3.66,1.08772,0.079,legacy_dr10_grz_z_v0.9,69.9688,0.04243,10.7986,false,true,24.15,true,0.666,0.895,false,false,false,134.8874,3.1413,0.0038,84.7,0.414,35.1,38.884,29.175,49.581,47.385,35.951,61.43,0.346,29.3,29.925,22.495,38.185,32.663,24.74,42.335,111.697,76.117,181.396,-1.0,1.71,-1.0,139.97,96.92,171.57,18.43,13.47,22.52,0.076,0.052,0.113,811.0,731.0,867.0,"ACTDR5_ACT-CL J0859.4+0308,EFEDS_eFEDS J085931.9+030839,REDMAPPER-SDSS-DR8_RMJ085932.3+030841.1"
