CLS_ID,PID,NAME,RA,DEC,RA_d,DEC_d,EPOC,STATUS,Failed,,,,,available
Hydra,SPLUS,SPLUS-n18s12,11:07:19,-22:55:02,166.8291667,-22.91722222,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n19s01,11:00:00,-24:15:13,165.0,-24.25361111,2000,1,-,ToBeDef,4,1,35,True 
Hydra,SPLUS,SPLUS-n19s02,11:05:54,-24:15:13,166475,-24.25361111,2000,4,-,ToBeDef,3,1,34,True 
Hydra,SPLUS,SPLUS-n19s03,11:11:48,-24:15:13,167.95,-24.25361111,2000,1,-,galaxies,6,1,36,True 
Hydra,SPLUS,SPLUS-n20s01,11:00:00,-25:35:24,165.0,-25.59,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n20s02,11:05:57,-25:35:24,166.4875,-25.59,2000,1,-,ToBeDef,2,1,35,True 
Hydra,SPLUS,SPLUS-n20s03,11:11:54,-25:35:24,167975,-25.59,2000,6,-,ToBeDef,2,1,35,True 
MKW4,SPLUS,SPLUS-n01s20,11:46:25,0:00:00,176.6041667,0.0,2000,1,-,high ,,,,
MKW4,SPLUS,SPLUS-n01s21,11:51:51,0:00:00,177.9625,0.0,2000,1,-,ToBeDef,3,1,36,True 
MKW4,SPLUS,SPLUS-n01s22,11:57:17,0:00:00,179.3208333,0.0,2000,1,-,"asteroids,galaxy",,,,
MKW4,SPLUS,SPLUS-n01s23,12:02:43,0:00:00,180.6791667,0.0,2000,1,-,,2,1,36,True 
MKW4,SPLUS,SPLUS-n01s24,12:08:09,0:00:00,182.0375,0.0,2000,1,-,ToBeDef,3,1,36,True 
MKW4,SPLUS,SPLUS-n01s25,12:13:35,0:00:00,183.3958333,0.0,2000,1,-,nice and,,,,
MKW4,SPLUS,SPLUS-n01s26,12:19:01,0:00:00,184.7541667,0.0,2000,1,-,nice ,,,,
MKW4,SPLUS,SPLUS-n02s20,11:46:25,-1:21:33,176.6041667,-1.359166667,2000,1,-,very gals,4,1,36,True
MKW4,SPLUS,SPLUS-n02s21,11:51:51,-1:21:33,177.9625,-1.359166667,2000,1,-,beautiful and,,,,
MKW4,SPLUS,SPLUS-n02s22,11:57:17,-1:21:33,179.3208333,-1.359166667,2000,1,-,ToBeDef,2,1,36,True 
MKW4,SPLUS,SPLUS-n02s23,12:02:43,-1:21:33,180.6791667,-1.359166667,2000,1,-,wanderful ,,,,
MKW4,SPLUS,SPLUS-n02s24,12:08:09,-1:21:33,182.0375,-1.359166667,2000,1,-,ToBeDef,3,1,36,True 
MKW4,SPLUS,SPLUS-n02s25,12:13:35,-1:21:33,183.3958333,-1.359166667,2000,1,-,full galaxies,,,,
MKW4,SPLUS,SPLUS-n02s26,12:19:01,-1:21:33,184.7541667,-1.359166667,2000,1,-,nice ,,,,
MKW4,SPLUS,SPLUS-n02n20,11:46:25,+01:21:33.4908,176.6041667,1.359303,2000,1,-,ToBeDef,3,1,36,True 
MKW4,SPLUS,SPLUS-n02n21,11:51:51,+01:21:33.4908,177.9625,1.359303,2000,1,-,ToBeDef,2,1,36,True 
MKW4,SPLUS,SPLUS-n02n22,11:57:17,+01:21:33.4908,179.3208333,1.359303,2000,1,-,beautiful ,,,,
MKW4,SPLUS,SPLUS-n02n23,12:02:43,+01:21:33.4908,180.6791667,1.359303,2000,1,-,spetacular cluster,6,1,36,True
MKW4,SPLUS,SPLUS-n02n24,12:08:09,+01:21:33.4908,182.0375,1.359303,2000,1,-,nice ,,,,
MKW4,SPLUS,SPLUS-n02n25,12:13:35,+01:21:33.4908,183.3958333,1.359303,2000,1,-,nice ,,,,
MKW4,SPLUS,SPLUS-n02n26,12:19:01,+01:21:33.4908,184.7541667,1.359303,2000,1,-,ToBeDef,3,1,36,True 
MKW4,SPLUS,SPLUS-n03s20,11:46:25,-2:43:02,176.6041667,-2.717222222,2000,1,-,intersting satellite??,4,1,36,True
MKW4,SPLUS,SPLUS-n03s21,11:51:51,-2:43:02,177.9625,-2.717222222,2000,1,-,full galaxies,,,,
MKW4,SPLUS,SPLUS-n03s22,11:57:17,-2:43:02,179.3208333,-2.717222222,2000,1,-,beautiful of,,,,
MKW4,SPLUS,SPLUS-n03s23,12:02:43,-2:43:02,180.6791667,-2.717222222,2000,1,-,beautiful ,,,,
MKW4,SPLUS,SPLUS-n03s24,12:08:09,-2:43:02,182.0375,-2.717222222,2000,1,-,very gals,4,1,36,True
MKW4,SPLUS,SPLUS-n03s25,12:13:35,-2:43:02,183.3958333,-2.717222222,2000,1,-,nice of,,,,
MKW4,SPLUS,SPLUS-n03s26,12:19:01,-2:43:02,184.7541667,-2.717222222,2000,1,-,nice of,,,,
MKW8,SPLUS,SPLUS-n05n50,14:27:16,+05:25:44.001,216.8166667,5.428889167,2000,1,-,galaxies,4,1,35,True 
MKW8,SPLUS,SPLUS-n05n53,14:43:38,+05:25:44.001,220.9083333,5.428889167,2000,2,-,galaxies,4,1,36,True 
MKW8,SPLUS,SPLUS-n05n54,14:49:05,+05:25:44.001,222.2708333,5.428889167,2000,1,-,galaxies,4,1,36,True 
MKW8,SPLUS,SPLUS-n05n55,14:54:33,+05:25:44.001,223.6375,5.428889167,2000,1,-,ToBeDef,3,1,36,True 
MZ00407,SPLUS,SPLUS-s20s32,22:00:30,-25:35:07,330125,-25.58527778,2000,1,-,ToBeDef,4,1,36,True 
MZ00407,SPLUS,SPLUS-s20s33,22:06:28,-25:35:07,331.6166667,-25.58527778,2000,1,-,ToBeDef,2,1,36,True 
MZ00407,SPLUS,SPLUS-s20s34,22:12:27,-25:35:07,333.1125,-25.58527778,2000,1,-,"asteroids,galaxies",7,1,36,True 
MZ00407,SPLUS,SPLUS-s21s31,22:05:03,-26:55:02,331.2625,-26.91722222,2000,1,-,galaxies,3,1,36,True 
MZ00407,SPLUS,SPLUS-s21s32,22:11:06,-26:55:02,332775,-26.91722222,2000,1,-,galaxies,5,1,34,True 
MZ00407,SPLUS,SPLUS-s22s32,22:09:42,-28:14:50,332425,-28.24722222,2000,1,-,"galaxies, clusters",6,1,36,True
MZ00407,SPLUS,SPLUS-s23s28,21:43:27,-29:34:33,325.8625,-29.57583333,2000,1,-,Beautiful of,,,,
MZ00407,SPLUS,SPLUS-s23s29,21:49:39,-29:34:33,327.4125,-29.57583333,2000,1,-,ToBeDef,2,1,36,True 
MZ00407,SPLUS,SPLUS-s23s30,21:55:52,-29:34:33,328.9666667,-29.57583333,2000,1,-,ToBeDef,2,1,36,True 
MZ00407,SPLUS,SPLUS-s23s31,22:02:04,-29:34:33,330.5166667,-29.57583333,2000,1,-,ToBeDef,1,1,36,True 
MZ00407,SPLUS,SPLUS-s23s32,22:08:17,-29:34:33,332.0708333,-29.57583333,2000,1,-,"asteroids,galaxies",4,1,36,True 
MZ00407,SPLUS,SPLUS-s24s56,21:47:57,-30:54:08,326.9875,-30.90222222,2000,1,-,ToBeDef,1,1,36,True 
MZ00407,SPLUS,SPLUS-s24s57,21:54:14,-30:54:08,328.5583333,-30.90222222,2000,1,-,ToBeDef,2,1,35,True 
MZ00407,SPLUS,SPLUS-s24s58,22:00:31,-30:54:08,330.1291667,-30.90222222,2000,6,-,galaxies,5,1,35,True 
MZ00407,SPLUS,SPLUS-s24s59,22:06:49,-30:54:08,331.7041667,-30.90222222,2000,1,-,galaxies,6,1,36,True 
