name,ra,dec,field,z
"RXCJ0340-4542",55.19823244703543,-45.67427253473767,"SPLUS-s35s30",0.0698
"RXCJ0340-4542",55.20068580588887,-45.671032597121695,"SPLUS-s35s30",0.0698
"RXCJ0340-4542",55.20641346469542,-45.67749954201997,"SPLUS-s35s30",0.0698
"WHYJ034138-531028",55.41230829146433,-53.18094992875814,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40915902242849,-53.17951593531166,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.41535496098506,-53.1773713120784,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40212922249579,-53.17980994208526,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.39422546118861,-53.17701361760253,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40330011213136,-53.17446438173444,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.39379259361623,-53.17619370064277,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40345155607141,-53.176733042701464,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40324819973778,-53.168176040674034,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.405828559924736,-53.167349153541664,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.408447597943976,-53.16605890492767,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.41145089378771,-53.17227420382639,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.412640417302924,-53.16734814163581,"SPLUS-s41s26",0.0852
"WHYJ034138-531028",55.40607966089242,-53.174330696487246,"SPLUS-s41s26",0.0852
"WHYJ034152-011652",55.465534088326024,-1.2872579774451447,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.46695568121132,-1.2867091667484067,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.46345089578695,-1.2859944051467465,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.46135712268676,-1.2775792159675907,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.4621759797382,-1.2773167474269274,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.458926822576025,-1.2765105133568981,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.464882579863136,-1.2756256505068717,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.46396922095394,-1.2813529919172983,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.47065205521935,-1.2813671556313737,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.469508392494305,-1.2780867463559278,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.46838385455374,-1.2763527580681215,"STRIPE82-0079",0.1213
"WHYJ034152-011652",55.468166689241826,-1.2750769047690416,"STRIPE82-0079",0.1213
"ACTCLJ0342.0+0105",55.50221842195444,1.0860034901499407,"STRIPE82-0080",1.07
"ACTCLJ0342.0+0105",55.5046327894018,1.0834544542069215,"STRIPE82-0080",1.07
"ACTCLJ0342.0+0105",55.511095311057055,1.0827130105726694,"STRIPE82-0080",1.07
"ACTCLJ0342.0+0105",55.5145718521135,1.0827140491453977,"STRIPE82-0080",1.07
"A3158",55.727287504913605,-53.64060882589355,"SPLUS-s41s26",0.0597
"A3158",55.72072918823978,-53.63128723464001,"SPLUS-s41s26",0.0597
"SPTCLJ0343-5518",55.75991983924035,-55.30344347192452,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75963919048445,-55.297553845361875,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.76571919998426,-55.299963544421665,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75252756391978,-55.30532092801621,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.7503000265324,-55.3067017342141,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75463543498154,-55.307237544005496,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75704979323753,-55.30201786154777,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75891278956205,-55.30924507016182,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.76588258246808,-55.30446838605678,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75841553186784,-55.3110376836269,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.759823324325176,-55.31203586884863,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75123693932293,-55.302896821646456,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.75577248594197,-55.31065903233865,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.760568974732045,-55.31092088249358,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.76361269231032,-55.31191897708625,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.77337255232046,-55.310868727879324,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.765410724214696,-55.312381787603,"SPLUS-s43s25",0.49
"SPTCLJ0343-5518",55.77705876681781,-55.305585830254,"SPLUS-s43s25",0.49
"SPTCLJ0344-5452",56.087321829075684,-54.87631445955109,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.08677734463264,-54.87284924409413,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.093492430674914,-54.87177358340419,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.08567393916428,-54.8714153668076,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.07912515492595,-54.87105595013604,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.086371393534854,-54.87097625937145,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.10375510778615,-54.871206314973435,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.08255662553889,-54.87006726267527,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.10238937578026,-54.8693723744622,"SPLUS-s42s26",1.01
"SPTCLJ0344-5452",56.09436423487333,-54.874109936313836,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.08782078490745,-54.87152188634287,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.085329469940156,-54.87120212717254,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.09931949264838,-54.87009166556089,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.082767747451115,-54.870046574377106,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.07911773702508,-54.871154668184296,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.09296782687334,-54.86851601038001,"SPLUS-s42s25",1.01
"SPTCLJ0344-5452",56.09695231479966,-54.86699398030856,"SPLUS-s42s25",1.01
"ZGXJ034501-411320",56.25503825861024,-41.22981489912682,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.24966031935435,-41.224861690409,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.248290332562064,-41.223859317086934,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.2505555843708,-41.222650060826936,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.25456120595301,-41.22207288968785,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.26127527214102,-41.221287545593334,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.257426414506504,-41.22085413528635,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.26406395688917,-41.220272447990624,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.262687154167985,-41.21736586491812,"SPLUS-s32s32",0.4664
"ZGXJ034501-411320",56.25859480387013,-41.215269901357466,"SPLUS-s32s32",0.4664
"AS384",56.443078833282556,-41.20425351848544,"SPLUS-s32s33",0.05
"ACTJ0346-5438",56.71027341545204,-54.65632298754339,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.71113708522649,-54.65535547406557,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.725478713363216,-54.649321934300175,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.72184273340047,-54.649078494957195,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.72219135975209,-54.64812472575055,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.720156054934506,-54.64346526517286,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.72149815325865,-54.64687539038894,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.70442300339914,-54.65406288098246,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.70188638387537,-54.652808357077525,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.704286807239626,-54.64998793955286,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.711230007582515,-54.646788915287395,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.70588159641165,-54.64212658130596,"SPLUS-s42s26",0.55
"ACTJ0346-5438",56.70835574527037,-54.64102980607242,"SPLUS-s42s26",0.55
"SPTCLJ0348-4514",57.07667726903524,-45.25342975215117,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.083468208725236,-45.25169895393271,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.076323269178395,-45.252066697708834,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08269629690852,-45.25109152573011,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.06743077419744,-45.25029362584505,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07790455118828,-45.24984227902781,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.082327491246794,-45.249237613486976,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08047136897933,-45.24884462991991,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07257301001245,-45.24867304390407,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.067070452460726,-45.24843769407444,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07382683283784,-45.24861341133675,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08124685589775,-45.24716082458386,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07831162617786,-45.24695029510273,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.0736064835703,-45.247241809831166,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07444922053814,-45.253187404936085,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.065544845123796,-45.244841559859076,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.069191294154464,-45.24402004775958,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07852886219703,-45.24579626019932,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.0760775578143,-45.245382237265666,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07466678870422,-45.24385202221346,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07135872961617,-45.24981107264618,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.07234444492277,-45.25090215809755,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08390116548739,-45.24633303681508,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08482122857163,-45.242916706285136,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.08588438613081,-45.24315147315942,"SPLUS-s35s31",0.3251
"SPTCLJ0348-4514",57.073447188594606,-45.238407735696846,"SPLUS-s35s31",0.3251
"CL0350-3801",57.68567561805339,-38.03128098185621,"SPLUS-s29s35",0.363
"CL0350-3801",57.68723717370505,-38.03066435008893,"SPLUS-s29s35",0.363
"CL0350-3801",57.681678069894474,-38.030793549099414,"SPLUS-s29s35",0.363
"CL0350-3801",57.68130208601309,-38.03149458826752,"SPLUS-s29s35",0.363
"CL0350-3801",57.681663149563406,-38.03008559716583,"SPLUS-s29s35",0.363
"CL0350-3801",57.686249698210844,-38.02893099438828,"SPLUS-s29s35",0.363
"CL0350-3801",57.6867673673047,-38.02738206553805,"SPLUS-s29s35",0.363
"CL0350-3801",57.68349267722484,-38.02739509757909,"SPLUS-s29s35",0.363
"CL0350-3801",57.67964857049656,-38.02941086987335,"SPLUS-s29s35",0.363
"CL0350-3801",57.68862846863867,-38.02584778582162,"SPLUS-s29s35",0.363
"CL0350-3801",57.68951825913837,-38.02594733418297,"SPLUS-s29s35",0.363
"CL0350-3801",57.6804949961101,-38.02728715297794,"SPLUS-s29s35",0.363
"CL0350-3801",57.68672779947825,-38.02583762858563,"SPLUS-s29s35",0.363
"CL0350-3801",57.67551144372422,-38.024618495186104,"SPLUS-s29s35",0.363
"CL0350-3801",57.68557185031304,-38.02414381476125,"SPLUS-s29s35",0.363
"CL0350-3801",57.69293774494651,-38.02393004075175,"SPLUS-s29s35",0.363
"CL0350-3801",57.689795882608145,-38.02366299495698,"SPLUS-s29s35",0.363
"CL0350-3801",57.67747606334285,-38.022253475733436,"SPLUS-s29s35",0.363
"CL0350-3801",57.691438217591504,-38.021705733105826,"SPLUS-s29s35",0.363
"CL0350-3801",57.683516542068574,-38.02113306454359,"SPLUS-s29s35",0.363
"CL0350-3801",57.68364609152957,-38.019224357825955,"SPLUS-s29s35",0.363
"CL0350-3801",57.679025103494155,-38.01924575437712,"SPLUS-s29s35",0.363
"CL0350-3801",57.68349716927519,-38.016782789631456,"SPLUS-s29s35",0.363
"CL0350-3801",57.67767196753042,-38.01675015262103,"SPLUS-s29s35",0.363
"RXJ0351.6-3649",57.91398269734645,-36.82610485319515,"SPLUS-s28s36",0.372
"RXJ0351.6-3649",57.91232273558172,-36.82435259452602,"SPLUS-s28s36",0.372
"RXJ0351.6-3649",57.904746872868834,-36.82853523485095,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.91241198378597,-36.824458347211966,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.913822392026326,-36.8261797428806,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.906836872503604,-36.83091765227149,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.9039407753025,-36.8286781131624,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.917392794780625,-36.83090128064193,"SPLUS-s29s35",0.372
"RXJ0351.6-3649",57.90675079265439,-36.83076515790387,"SPLUS-s28s36",0.372
"RXJ0351.6-3649",57.90203458840984,-36.82355566445173,"SPLUS-s28s36",0.372
"RXJ0351.6-3649",57.89821183028841,-36.834284623642795,"SPLUS-s28s36",0.372
"RXJ0351.6-3649",57.90332012125971,-36.837157470333416,"SPLUS-s29s35",0.372
"RBS485",58.086778453455416,-54.89300134687275,"SPLUS-s42s26",0.0444
"RBS485",58.088405369503654,-54.89285273340936,"SPLUS-s42s26",0.0444
"RBS485",58.088815014933466,-54.88981556512569,"SPLUS-s42s26",0.0444
"RBS485",58.084069476594436,-54.89058500443594,"SPLUS-s42s26",0.0444
"RBS485",58.08772306821921,-54.89081960854823,"SPLUS-s42s26",0.0444
"RBS485",58.09144073795147,-54.888612952484365,"SPLUS-s42s26",0.0444
"RBS485",58.09682696568655,-54.88712760793512,"SPLUS-s42s26",0.0444
"RBS485",58.09150539060836,-54.88608469539845,"SPLUS-s42s26",0.0444
"RBS485",58.100480860506224,-54.88617071739889,"SPLUS-s42s26",0.0444
"RBS485",58.097828454123444,-54.882791124650666,"SPLUS-s42s26",0.0444
"RBS485",58.09331300678376,-54.88179749317208,"SPLUS-s42s26",0.0444
"RBS485",58.097571243969966,-54.88178482579722,"SPLUS-s42s26",0.0444
"A3186",58.12281329464804,-74.03079120761149,"MC0124",0.1273
"A3186",58.12855791626498,-74.03436478584712,"MC0124",0.1273
"A3186",58.10619157632787,-74.03350923164535,"MC0124",0.1273
"A3186",58.121574199125156,-74.03250929644331,"MC0124",0.1273
"A3186",58.117703474982655,-74.03548722432483,"MC0124",0.1273
"A3186",58.09734745666191,-74.0331928534012,"MC0124",0.1273
"A3186",58.10833406574222,-74.02878282062083,"MC0124",0.1273
"A3186",58.10352592803707,-74.02954536880088,"MC0124",0.1273
"A3186",58.10469170163912,-74.0275609911406,"MC0124",0.1273
"A3186",58.129347165298256,-74.02663532927511,"MC0124",0.1273
"A3186",58.10617437985845,-74.033610307493,"MC0143",0.1273
"A3186",58.10841185175214,-74.02883341094125,"MC0143",0.1273
"A3186",58.122614101733674,-74.0308705775529,"MC0143",0.1273
"A3186",58.128578623581525,-74.03434817907078,"MC0143",0.1273
"A3186",58.129199205438006,-74.02668911433658,"MC0143",0.1273
"SPTCLJ0352-5647",58.23019424648551,-56.80541797968935,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.23110117341921,-56.804000238087625,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.22509484856263,-56.80189353051708,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.223969193255726,-56.80288665781569,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.23745220058871,-56.799452602811364,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.23631373978183,-56.79716641483771,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.23047164511756,-56.79674754119487,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.22403136399204,-56.796473089501944,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.239606213852916,-56.79782636681464,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.23148493072795,-56.79566032236663,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.24098032320127,-56.7942453915634,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.2331418515172,-56.79333245774729,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.235380520830056,-56.792856057971846,"SPLUS-s44s25",0.66
"SPTCLJ0352-5647",58.22906407614232,-56.792790490613115,"SPLUS-s44s25",0.66
"SPTCLJ0354-5904",58.566146442355326,-59.066898031401784,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.55619219549778,-59.06802286158134,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.56687742143645,-59.07430784001411,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.55946579906576,-59.07533820559289,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.549017797924606,-59.07675226552228,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.55362504678883,-59.075553366554935,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.55695248358689,-59.07643163385718,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.573863538706895,-59.07473574863189,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.5607122047282,-59.08160216429382,"SPLUS-s46s23",0.41
"SPTCLJ0354-5904",58.548024592006826,-59.07354838239973,"SPLUS-s46s23",0.41
"CL0355-3741",58.994470911800384,-37.703228862114955,"SPLUS-s29s36",0.473
"CL0355-3741",58.999501875662354,-37.702865290376025,"SPLUS-s29s36",0.473
"CL0355-3741",59.000603821692934,-37.70241127402361,"SPLUS-s29s36",0.473
"CL0355-3741",59.004312236943335,-37.69975557359006,"SPLUS-s29s36",0.473
"CL0355-3741",59.004785428141,-37.69806843156792,"SPLUS-s29s36",0.473
"CL0355-3741",59.006928880807884,-37.695730849191015,"SPLUS-s29s36",0.473
"CL0355-3741",58.995836727367895,-37.69761665338962,"SPLUS-s29s36",0.473
"CL0355-3741",58.9898286299843,-37.694644799686536,"SPLUS-s29s36",0.473
"CL0355-3741",58.99685903068891,-37.69315613558763,"SPLUS-s29s36",0.473
"CL0355-3741",58.99041208577709,-37.69358348010261,"SPLUS-s29s36",0.473
"CL0355-3741",58.996569684245436,-37.69505816396327,"SPLUS-s29s36",0.473
"CL0355-3741",59.003609902892016,-37.693024534420054,"SPLUS-s29s36",0.473
"CL0355-3741",59.00592798102962,-37.69234135216047,"SPLUS-s29s36",0.473
"CL0355-3741",59.000271562211346,-37.69195230031986,"SPLUS-s29s36",0.473
"CL0355-3741",58.99104843846605,-37.69194488191026,"SPLUS-s29s36",0.473
"CL0355-3741",59.002267871467495,-37.6903380917744,"SPLUS-s29s36",0.473
"CL0355-3741",58.995696047911274,-37.690573429219185,"SPLUS-s29s36",0.473
"CL0355-3741",58.99016852429495,-37.690067599721935,"SPLUS-s29s36",0.473
"CL0355-3741",58.996757637070665,-37.69605542782972,"SPLUS-s29s36",0.473
"XCLASS408",59.35656721165802,1.3046318642675365,"STRIPE82-0086",0.13
"XCLASS408",59.357103743060726,1.3025261342835255,"STRIPE82-0086",0.13
"XCLASS408",59.35423876545343,1.3008496196340311,"STRIPE82-0086",0.13
"XCLASS408",59.35338036575696,1.300523097384118,"STRIPE82-0086",0.13
"XCLASS408",59.35853442074809,1.2996577419280262,"STRIPE82-0086",0.13
"XCLASS408",59.35294318534781,1.2984074936713614,"STRIPE82-0086",0.13
"XCLASS408",59.3581936662933,1.2945083338417143,"STRIPE82-0086",0.13
"XCLASS408",59.35391786314132,1.293513611018522,"STRIPE82-0086",0.13
"XCLASS408",59.34838324399006,1.3034354254785083,"STRIPE82-0086",0.13
"XCLASS408",59.34839621564444,1.2977193236477351,"STRIPE82-0086",0.13
"XCSJ0357.7+0101",59.438360105248854,1.0337014311216879,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.43890281458053,1.0305021307377762,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.43057691547139,1.0327856047459012,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.44241739597457,1.028342429050036,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.43272139336115,1.027956050707114,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.43524866418939,1.0278690953892908,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.443282888509366,1.0266565942125623,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.433229717110486,1.0239206996157564,"STRIPE82-0086",0.36
"XCSJ0357.7+0101",59.440676442159514,1.0296174237574711,"STRIPE82-0086",0.36
"G189.84-37.24",60.006179391987764,0.18610994253066918,"STRIPE82-0086",9.9999
"G189.84-37.24",60.004461808519814,0.18791603967785794,"STRIPE82-0086",9.9999
"G189.84-37.24",59.99917518903154,0.18824535506071835,"STRIPE82-0086",9.9999
"G189.84-37.24",60.00725878048623,0.19064768976465649,"STRIPE82-0086",9.9999
"G189.84-37.24",59.9958544608529,0.19099599090941768,"STRIPE82-0086",9.9999
"G189.84-37.24",60.00010196504941,0.19240840325108363,"STRIPE82-0086",9.9999
"G189.84-37.24",60.00244789494684,0.19154237659168002,"STRIPE82-0086",9.9999
"G189.84-37.24",59.99820269900518,0.19272561711607697,"STRIPE82-0086",9.9999
"G189.84-37.24",60.0031723367922,0.19393773092182895,"STRIPE82-0086",9.9999
"G189.84-37.24",59.99539543387353,0.1942498418065865,"STRIPE82-0086",9.9999
"G189.84-37.24",60.00194900595899,0.1969166126318583,"STRIPE82-0086",9.9999
"SPTCLJ0403-5719",60.97097965905919,-57.33149618174529,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.9624385872073,-57.32791240722333,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.966952690227146,-57.32797783001474,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.967858926552985,-57.32821539286258,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97792329164842,-57.32799742552366,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.96576854564663,-57.32668649138291,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.9670783256944,-57.32662847402025,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.9644210078469,-57.32918725553598,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97130076486346,-57.327958411570584,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.96058419864363,-57.324957236047034,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97180247762254,-57.32279719767856,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97165130293194,-57.32373094312391,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.96921047699447,-57.32952491039943,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97142046281518,-57.3218754546824,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97565840234081,-57.32068419301679,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.977275557293886,-57.32029913642715,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.97361838726792,-57.31990656943071,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.9742860905027,-57.32263862251727,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.968397570577274,-57.32234508642378,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.95881869024598,-57.31701650664493,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.95325873862454,-57.32380155126341,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.95807131162895,-57.32208508955837,"SPLUS-s44s26",0.43
"SPTCLJ0403-5719",60.95617327463633,-57.32208067381346,"SPLUS-s44s26",0.43
"WHYJ040527-371715",61.2831747956063,-37.29071177899667,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.27498195991137,-37.29032507256202,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.273202596227,-37.286316484391605,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.27083487620298,-37.28675197279291,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.2793237805533,-37.285057972949545,"SPLUS-s29s37",0.096
"WHYJ040527-371715",61.27576365758733,-37.2819188355168,"SPLUS-s29s37",0.096
