ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
39.220439,1.683338,0.021235,0.000333,6366.093,99.830889,1.41264,2.314066,-373.821,0,-0.0012749999999999984
36.609085,0.555134,0.021542,0.000333,6458.129,99.830889,1.448744,2.373208,-283.811,0,-0.0009680000000000001
36.515214,0.738162,0.02202,0.000333,6601.43,99.830889,1.454527,2.382681,-143.664,0,-0.0004899999999999974
36.67149,0.423276,0.024715,1.5e-05,7409.371,4.496887,1.466859,2.402882,646.49,0,0.002205000000000002
37.043301,0.014642,0.02125,7e-06,6370.59,2.098547,1.503108,2.462263,-369.423,0,-0.0012599999999999972
36.650767,0.380239,0.02488,1e-06,7458.836,0.299792,1.508811,2.471605,694.867,0,0.0023700000000000006
36.631059,0.374962,0.02069,0.000333,6202.706,99.830889,1.527849,2.502791,-533.611,0,-0.0018199999999999987
36.365679,0.98007,0.023104,2.7e-05,6926.405,8.094396,1.530864,2.50773,174.156,0,0.0005940000000000008
39.38725,1.652,0.024217,5e-06,7260.074,1.498962,1.564964,2.56359,500.48,0,0.0017070000000000002
39.445359,1.649316,0.02175,0.000333,6520.486,99.830889,1.620741,2.65496,-222.826,0,-0.0007600000000000003
38.550409,-0.204643,0.020675,3.6e-05,6198.209,10.792528,1.625042,2.662004,-538.009,0,-0.0018349999999999998
37.395079,-0.31256,0.022276,5e-06,6678.177,1.498962,1.652693,2.707299,-68.607,0,-0.0002339999999999981
38.208951,-0.353248,0.020363,4e-06,6104.674,1.19917,1.659158,2.717891,-629.485,0,-0.0021469999999999996
39.529032,1.391493,0.022421,1.3e-05,6721.647,3.897302,1.663947,2.725735,-26.094,0,-8.89999999999988e-05
39.531315,1.388563,0.022886,2.3e-05,6861.05,6.895227,1.666014,2.729121,110.24,0,0.00037600000000000133
37.152373,-0.24677,0.021304,1.3e-05,6386.779,3.897302,1.678164,2.749024,-353.59,0,-0.0012059999999999987
39.510389,1.681824,0.021677,9e-06,6498.601,2.698132,1.69163,2.771083,-244.23,0,-0.0008330000000000004
39.515417,1.686667,0.021745,7e-06,6518.987,2.098547,1.697687,2.781004,-224.292,0,-0.0007649999999999983
39.424083,1.975306,0.021592,7e-05,6473.119,20.985472,1.706841,2.796001,-269.151,0,-0.0009179999999999987
36.16341,0.804458,0.023318,8e-06,6990.561,2.39834,1.767836,2.895917,236.9,0,0.0008079999999999997
39.455,2.098333,0.022349,0.000333,6700.062,99.830889,1.788537,2.929828,-47.204,0,-0.00016099999999999795
39.521375,1.977417,0.022052,0.001738,6611.023,99.99,1.796714,2.943222,-134.282,0,-0.0004580000000000001
36.887161,-0.244417,0.02104,6e-06,6307.633,1.798755,1.805371,2.957403,-430.993,0,-0.001469999999999999
39.566958,1.930306,0.020147,7e-06,6039.919,2.098547,1.821113,2.983191,-692.814,0,-0.002362999999999997
39.699308,1.222578,0.022375,1e-05,6707.856,2.997925,1.830428,2.99845,-39.581,0,-0.0001349999999999997
36.121958,1.841139,0.022399,1.4e-05,6715.051,4.197094,1.837453,3.009957,-32.544,0,-0.00011099999999999999
39.599167,1.931389,0.020191,0.0003,6053.11,89.937737,1.851551,3.033052,-679.914,0,-0.002318999999999998
39.616708,1.909253,0.024421,1.1e-05,7321.232,3.297717,1.86023,3.047269,560.291,0,0.001911000000000003
39.571704,2.082263,0.022752,0.000333,6820.878,99.830889,1.885769,3.089105,70.953,0,0.00024200000000000263
39.38609,2.393028,0.021115,0.00024,6330.118,71.95019,1.886734,3.090685,-409.004,0,-0.0013950000000000004
38.856078,2.906586,0.022741,1e-05,6817.58,2.997925,1.91042,3.129487,67.728,0,0.00023100000000000204
39.5815,2.11925,0.02163,4.6e-05,6484.511,13.790453,1.910749,3.130025,-258.01,0,-0.0008799999999999988
36.902346,-0.386023,0.021931,7e-06,6574.748,2.098547,1.918059,3.142,-169.759,0,-0.0005789999999999997
39.793993,1.143385,0.020547,1.2e-05,6159.836,3.597509,1.928665,3.159374,-575.537,0,-0.0019629999999999995
39.667644,0.560398,0.022076,5e-06,6618.218,1.498962,1.933361,3.167067,-127.246,0,-0.00043400000000000036
36.714468,-0.292565,0.020507,0.000333,6147.844,99.830889,1.943286,3.183325,-587.265,0,-0.002002999999999998
39.369128,2.514997,0.020708,0.000213,6208.102,63.855794,1.948656,3.19212,-528.333,0,-0.001801999999999998
38.165374,-0.701717,0.022507,1.8e-05,6747.429,5.396264,1.994579,3.267349,-0.88,0,-2.999999999999531e-06
35.938555,0.731987,0.024743,9e-06,7417.765,2.698132,2.003818,3.282483,654.699,0,0.0022330000000000023
36.532587,-0.328102,0.020667,7e-06,6195.811,2.098547,2.083649,3.413254,-540.354,0,-0.0018429999999999974
36.529736,-0.3262,0.02092,1.6e-05,6271.658,4.796679,2.08402,3.413862,-466.176,0,-0.0015899999999999977
